,author_id,id,text
32,1441702148257955843,1454459523289128975,"@AltcoinDailyio ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/f7NMDCd0ew"
33,1426677320081870854,1454459519862464527,"good project
@Ayokanm22504330 @Dlaw85690043 @Ademola22623194 

bsc : 
 0x7F9C827d0cE70F88E3E562848d1DF89fC382A2De

#Airdrop #Metaverse #MetaverseInu #crypto #cryptocurrency #giveaway #BSC  #presale 
@Metaverse_Inu
  #MetaInu #bitcoin https://t.co/hSdYAMIHCG"
34,1373056237349302278,1454459485930590211,"#BTC Retest 🤔

#btc #Binance #BNB #BinanceSmartChain #Metaverse #kriptopara #shiba #SHIB https://t.co/8u4C2Ehd7x"
35,1444636163055181825,1454459485448200195,"Great video &amp; thanks for the shout out @TheeCryptolarkk ! (14:25) 🐵💪  Big backers, AAA experience! 

#cryptocurrecy #blockchain #BlockchainGaming #Metaverse 
https://t.co/0S3fiiW54K"
36,1101103308,1454459480784179212,"Investing in #Metaverse projects rn is like buy .com's early in the 90s. Mainstream adoption is preparing for landing

#btc #eth #ntvrk #axie #vr #nft #nfts"
37,856854776268464128,1454459468515708935,"Wow, #Mana has been sent to the NO.1 altcoin in terms of 7 days return.Even beaten the hottest Shiba.I had heavy invested Decentraland  in 2018,feel so lucky now.Guys,#Metaverse is just beginning,maybe it's not too late to get on the #Decentraland bus.#bitcoin  #shibainu https://t.co/mq4d531QZz"
38,27346078,1454459467853148170,"@CryptoCapo_ @crypto_birb Invest in the best Metaverse Projects with one Token. $MVI is the Metaverse Index Fund Token . The Algorithm automatically picks the best #NFT , #GAMING and #METAVERSE projects performance every month .This space has huge growth potential take the guesswork away with #MVI 👇👀 https://t.co/qJ6IqOJQge"
39,1256574501728346113,1454459445929410566,@MetaSpatial_io I believe this is a very cool and strong project. @LinnLinn2357 @4ung21n @Thankzin1123  #SPAT #MetaSpatial #Metaverse #NFTs
40,139760544,1454459444876783624,"@PolyDoge @NetVRk1 @Meta Metaverse is the future💪🏼🚀

@chisppy @Frandi_Mz @Marcohpa 

#Metaverse #NFTs #P2E #Giveaway https://t.co/sdAVYYQgp2"
41,1441702148257955843,1454459431941382144,"@AltCryptoGems ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/nGPxdYLJDG"
42,1631788501,1454459430834216965,"❤️I’ll stay with #SidlotteForever #TeamSidney #SanditonNeedsSidney #CelebrateSidlotte #SaveSidneyParker #LastAustenHero #JASanditon #TeamAusten
@masterpiecepbs @RedPlanetTV @BritBox_UK @PrimeVideo @netflix @GBH @Tatler @PBSDS @PBSDistribution #TeamSidlotte #SidLove #Metaverse https://t.co/shvIneYxXA https://t.co/gK6AmrJRyc"
43,23371841,1454459427021537283,"Oct 30 2018: #SiliconValley parents are panicking.

According to The NYTs' [], they're so concerned about the negative effects of #technology on their #kids that some are drawing up contracts w/their nannies around screen exposure."" 

#Metaverse 

https://t.co/KxyQr3qVUg"
44,107702858,1454459425637294081,"@ProdbyAndres @Metahero_io Unlike most #Metaverse projects out there, who're pumping just on a whitepaper, $Hero is real! Hodl is the key"
45,1344950064859398150,1454459422021861387,"@MonsterArenaBSC It is really a legit project. 
Let's support guys. 
@Spplatfrom 
@NazmusS98192267 
@ARAKASH25509779 

#Airdrop #GameFi #NFT #PlayToEarn #Metaverse"
46,1345616792694112257,1454459414425923584,@GenxAnalytics @DeathRoad_io @DecentralGames @binamonok @bloktopia @Talecraftio @RadioCacaNFT @MetaWarsNFT @CryowarDevs @RevomonVR @StarLinkETH $Revo has the best team @RevomonVR #Metaverse https://t.co/QpZnRORHvs
47,1386250183416029184,1454459381144166405,"@GunHunterNFT Specially Thanks sir
For sharing a great project   I Hope This project Future is Bright More Success &amp; Go To The Moon

@AnanyaA21647500 

@kajalmaskre 

@Pawan70620128 

#GunHunterNFT #PlayToEarn #GHT #P2E #Metaverse #PVP"
48,1392591321840373764,1454459370037784577,"#HappyHalloween  #halloween2021 #SolanaAirdrop #SolanaNFT #Metaverse #GameFi #GameNFT #Halloween #NFTCommmunity #NFTGiveaways #NFTdrop #NFTcollection #Meta  #SOLNFT #nftcollector #NFT #NFTs #VR #SHIB #ShibaSwap #ATLAS #HarryPotter Harry Potter
 
@candyshalloween"
49,1441702148257955843,1454459361145737218,"@RealmissNFT ILOVE #Elemongame Partner #Corsair
#GameNft #PlayToEarn #Top10MVB 
#BinanceSmartChain
#Metaverse https://t.co/nJqGAQ6YZU"
